wl,M,MP,MT,MPT,nu
570.5771484375,0.40105126407409847,3.2515658576424236,3.198756147695218,4.166752885873312,525419671679751.3
571.1521606445312,0.40045579995033326,3.2564611067372535,3.194953278877626,4.1667015088376536,524890701037866.2
571.7271118164062,0.39723639792356524,3.2619973052267213,3.19179901028782,4.167780342018175,524362850394734.7
572.302001953125,0.3935373762152164,3.2689479586850516,3.1905282422724484,4.1693862100042915,523836116205923.7
572.8768920898438,0.39223396487175327,3.2822906412454698,3.1899598132392937,4.17693470587744,523310439187663.7
573.4517211914062,0.39235305106407325,3.2937499549870197,3.1875070965254033,4.188551740496134,522785871803034.5
574.0264892578125,0.3909497063414302,3.303401262029177,3.185588468318909,4.197636934544186,522262410551151.75
574.6012573242188,0.38946882956947926,3.3037975612769284,3.173140158393408,4.194486421614692,521739996525698.7
575.1759643554688,0.3856067351150188,3.3119304398821967,3.1657344386652175,4.193258457893368,521218681896663.94
575.7506103515625,0.38236228194011684,3.319757753437364,3.164457006934011,4.197735044305353,520698463206043.2
576.3252563476562,0.3773668519793934,3.327692778376914,3.1597769855437985,4.199972934723519,520179281921242.7
576.8998413085938,0.3763403083171283,3.3448175542293126,3.160169422977997,4.21112007787823,519661189921589.5
577.474365234375,0.37713271705852214,3.3615829083744835,3.161909096406063,4.221547976692793,519144183791302.25
578.0488891601562,0.37338657612648946,3.3660063332222836,3.154142820337969,4.221354963878705,518628205367830.8
578.6233520507812,0.3716321898910216,3.368554520830985,3.145462309955525,4.21762261080765,518113306242243.6
579.19775390625,0.3689094262360897,3.377478386174925,3.1390892337348495,4.2217864111278915,517599483040338.06
579.7721557617188,0.36834556659982537,3.397785075308702,3.1427927939727827,4.234506553228538,517086677965976.75
580.3464965820312,0.36790539767575753,3.423320679084001,3.155092152073768,4.2619468155084785,516574942324347.6
580.9207763671875,0.3690595248835028,3.456541105947255,3.16832236849557,4.288624251785473,516064272782193.7
581.4950561523438,0.3706378700475251,3.4878183664020734,3.185753279329224,4.318597381265052,515554611906207.6
582.0692749023438,0.37037635832015436,3.5147767217008923,3.200294869448259,4.343543594920301,515046010718049.75
582.6434326171875,0.3699052967957205,3.5382675698466013,3.211732952556013,4.374383793097474,514538465924787.56
583.2175903320312,0.3697293992794212,3.5792711212272517,3.235023554373993,4.4139088050844,514031920452408.4
583.7916870117188,0.3691164455025444,3.6278849391553827,3.266680722281174,4.465161686260853,513526425041372.9
584.36572265625,0.37003727443230894,3.6748136136715237,3.2967793655913114,4.505767063389932,513021976438462.8
584.9397583007812,0.3700305417141064,3.71451785428319,3.3277855721228193,4.551445458485998,512518517925471.56
585.5137329101562,0.3720835741227256,3.7425062933970263,3.3406487019376607,4.57326602532497,512016099963963.5
586.087646484375,0.3727364835517172,3.7641631697192786,3.353634283948537,4.599251782678759,511514719339835.8
586.6615600585938,0.37330768759195915,3.7910476229616448,3.3699106734324236,4.627855204778704,511014319687244.8
587.2354125976562,0.37204733404235635,3.823848846818935,3.3933943646473566,4.665255976850541,510514951191137.5
587.8092041015625,0.36986990101387907,3.862410614841993,3.417610147195055,4.699656426724801,510016610675938.6
588.3829956054688,0.3722461802017962,3.895357280304123,3.440495308560993,4.731484914223084,509519242124769.44
588.9567260742188,0.3708848275836057,3.920501065432286,3.4553681160561034,4.752864138934052,509022895448214.9
589.5303955078125,0.36976935552722695,3.944346394105702,3.4703086385380573,4.781665681848011,508527567508649.56
590.1040649414062,0.3686218711551932,3.9679644420091487,3.4817824867246645,4.802873361843804,508033202634805.7
590.6776733398438,0.3671070035177834,3.9887257439486468,3.4954219982859778,4.825664419993444,507539850465138.06
591.251220703125,0.36547549919031874,3.9997645154974126,3.5082924428424267,4.839895294937423,507047507899403.9
591.82470703125,0.36648469449118054,4.007234486928145,3.5138871493497397,4.848083926552069,506556171850003.7
592.398193359375,0.3661396420674114,4.008019506103339,3.513284626034952,4.845542398452464,506065787101637.2
592.9716796875,0.36704835782015666,4.0050784235422245,3.512700957823918,4.841798603488207,505576350894181.94
593.5450439453125,0.3651299381492115,4.000385003315661,3.509622627131468,4.839062486897777,505087964356117.1
594.118408203125,0.3662152570329468,3.9999417296906126,3.5104271147528414,4.843005654438621,504600520469823.56
594.6917114257812,0.36764138352302517,4.002484837168278,3.5120319568855414,4.842256447810595,504114068247636.4
595.2650146484375,0.369890021207575,4.004728913073068,3.5146261640754917,4.849031878557578,503628553035418.8
595.8382568359375,0.37119980250799045,4.001051636934061,3.5188491221397213,4.855627796848427,503144023668401.44
596.4114379882812,0.3744904999261312,4.000685489744176,3.5235342363578104,4.858961730189978,502660477155185.8
596.984619140625,0.37549469331662366,3.9924527287019296,3.5240918985783107,4.856202548127359,502177859174259.94
597.5577392578125,0.38111262596326256,3.985944511059799,3.5264823001829493,4.860466387213347,501696218297419.56
598.1307983398438,0.3865919690806043,3.977387827801736,3.527593493931438,4.860320354070948,501215551568479.9
598.7037963867188,0.3944970688833663,3.9675660619811333,3.529780582716706,4.860170537336403,500735856043171.0
599.2767944335938,0.40410809530724895,3.9551294419077063,3.529988912612379,4.857110207623843,500257077838878.7
599.8497924804688,0.4114341560724602,3.9364970314404983,3.5301387143812244,4.8494152255365375,499779214326828.8
600.4226684570312,0.4177034167678358,3.9161955602565226,3.526063715430574,4.836293687845683,499302364400078.25
600.9955444335938,0.4272345996689474,3.9010701658537377,3.523287587965452,4.829264523784795,498826423551173.56
601.568359375,0.4368567124437669,3.887324170503104,3.521414166407425,4.823652078307483,498351439745716.75
602.1411743164062,0.44666144845528666,3.881046738968223,3.526010593086525,4.824705019322181,497877359641359.56
602.7138671875,0.454328311226282,3.872803660137071,3.532543824552807,4.826166476250687,497404281402964.1
603.28662109375,0.4589793568170364,3.8655496514736867,3.540648546262821,4.825985718848484,496932051064683.94
603.8592529296875,0.45783266752925494,3.8541642640677587,3.5440577436355873,4.81916110499543,496460816896528.4
604.431884765625,0.45159381380849484,3.835232959171429,3.545368019412275,4.809246198692211,495990475612066.25
605.0044555664062,0.4418662110089147,3.82480666083926,3.54647017395913,4.806836277192219,495521074666026.6
605.5769653320312,0.43020564985553755,3.820409521875166,3.5525176353679138,4.802393299316001,495052611249219.25
606.1494750976562,0.4071404536723423,3.8093493948029504,3.555511437663943,4.789355875743306,494585032762258.3
606.721923828125,0.3810271921063585,3.79594072656095,3.551237653844726,4.776398892190998,494118386407488.06
607.2943725585938,0.352363847184103,3.7750296465537905,3.5424181197746845,4.7585422444668595,493652619794488.56
607.86669921875,0.32158744926457133,3.7570167116385504,3.5298829535169687,4.737180804365694,493187829478573.2
608.4390258789062,0.29482406359207036,3.7401486402834245,3.521028839026768,4.71772396297398,492723913570372.75
609.0113525390625,0.2710849500532936,3.7264551637792125,3.5150414026330625,4.703631234428944,492260869604677.9
609.5835571289062,0.2505956830445447,3.723546109265622,3.510972038751645,4.689611993909382,491798793609198.44
610.15576171875,0.23382555301952845,3.716615361650433,3.508957204980282,4.674120029680735,491337584284238.3
610.7279663085938,0.21820580963329872,3.7050183918564645,3.5060673811628136,4.666172032813577,490877239193789.2
611.300048828125,0.2131982484851261,3.7015321075576093,3.504683365334775,4.6609497002981755,490417853842329.0
611.8721313476562,0.20982831259311785,3.6987575613826227,3.508057743665787,4.655040303060349,489959327514563.0
612.4442138671875,0.21286666638979249,3.7062187307916674,3.517928164965809,4.658079084978372,489501657803255.75
613.0161743164062,0.21862642504880833,3.708947358454854,3.523119256865845,4.65632803100338,489044939693977.94
613.588134765625,0.22538791933221347,3.7117192634148313,3.525280388625267,4.660760114914797,488589073050627.1
614.1600952148438,0.23178797605517706,3.7152770649771867,3.529698616610454,4.658322118893416,488134055494320.94
614.73193359375,0.24022201434658327,3.7172443859739164,3.535814106969019,4.66611021105062,487679981495999.5
615.3037719726562,0.25072490712684803,3.718903857208945,3.5371078347054707,4.670349532627912,487226751493606.3
615.8755493164062,0.26198874213932666,3.7208103979698146,3.540804522835338,4.670959526234193,486774411377032.1
616.4473266601562,0.2704577314350122,3.7210513174855295,3.5436488363054233,4.672859121970525,486322910384318.7
617.01904296875,0.278596692056515,3.7179273237744694,3.5434941358595213,4.677046047467834,485872294244869.06
617.5906982421875,0.2834279129125269,3.709646589517133,3.5389641762184,4.67499122516107,485422560367702.8
618.1622924804688,0.2899201865045598,3.7055028509715715,3.5412143292383984,4.678383151304291,484973706171946.94
618.73388671875,0.2948145649195562,3.6986758490028397,3.5448099459549023,4.6741506386653615,484525681290627.06
619.305419921875,0.30083137215230366,3.69541095361176,3.5479060300830167,4.679330671729741,484078531135443.06
619.876953125,0.3052154109028081,3.691403862596663,3.546557306409741,4.6760205523665235,483632205534742.56
620.4483642578125,0.3088679087822509,3.68367575086979,3.5449438280624856,4.674380371018733,483186797274605.1
621.019775390625,0.31132862904134545,3.679093342782193,3.5463651357695642,4.67069661860127,482742208670293.6
621.5911865234375,0.3155120524210014,3.6747700496866975,3.546579446559352,4.670274474152474,482298437461349.2
622.1624755859375,0.3184752033595822,3.6748056947935317,3.5454636012907104,4.668528143818992,481855575937238.44
622.7337646484375,0.3203970435410522,3.6695081928674274,3.54577034779685,4.671499921975088,481413526965647.9
623.3050537109375,0.3216610854527401,3.6680908829474577,3.543804551599076,4.669498404216165,480972288312347.0
623.876220703125,0.32382933128575064,3.6693181459289748,3.538674605199784,4.67217813352512,480531951774225.3
624.4473876953125,0.3265296281827615,3.668005244828694,3.5363578625144063,4.672027972720791,480092420766564.44
625.0185546875,0.329465915889275,3.669357114965075,3.5367304850631593,4.673574302996701,479653693080986.6
625.589599609375,0.33060892954142296,3.6718142965972103,3.542876471282528,4.673843202415785,479215860025795.94
626.16064453125,0.33332581100863634,3.6705476854661265,3.5366527596646407,4.680753807639884,478778825559098.44
626.7316284179688,0.33459889343452404,3.6714407382120076,3.537245233788384,4.682622484254029,478342634082075.94
627.3026123046875,0.33543245782260483,3.6713278660012505,3.5380677520056922,4.681256639868179,477907236666165.2
627.87353515625,0.3372392671806168,3.675485927693595,3.5386162483030956,4.676981962200969,477472677559812.9
628.4443969726562,0.3378394991619159,3.6745641970453384,3.541100072165719,4.677267937522056,477038954351667.2
629.0151977539062,0.3380274770982858,3.674914261432643,3.5465384872483545,4.681714226104896,476606064639617.4
629.5859985351562,0.3387773140778601,3.672587795098474,3.5499986881610877,4.689200778581516,476173959868104.5
630.15673828125,0.33852453791478043,3.667853868055709,3.5520999466728336,4.691561813675266,475742683983166.94
630.7274780273438,0.3380804936794479,3.66318028996819,3.5471922067632273,4.69640439074614,475312188613737.8
631.298095703125,0.33681827191301583,3.6632188585965233,3.5492659215127933,4.696985087765843,474882563468052.5
631.8687133789062,0.33582645259338667,3.660929334542094,3.549007533951321,4.698756152775674,474453714280084.2
632.4393310546875,0.3364794867877863,3.657456957869422,3.5477800747858685,4.701648954767073,474025638949511.7
633.0098266601562,0.336469634564819,3.65667282023765,3.54829020783318,4.705308997626367,473598426712812.25
633.580322265625,0.3378591857430623,3.656595682921978,3.547851450668613,4.708353798917142,473171983826722.56
634.1508178710938,0.3361803715016072,3.6552444918447136,3.5443635893267276,4.705697770906695,472746308214870.0
634.72119140625,0.3340545111832251,3.656471465210779,3.543124510466704,4.700674566398898,472321488645743.6
635.2915649414062,0.33284951305008426,3.658589591546472,3.543618132083886,4.699966328229492,471897431894362.1
635.8618774414062,0.33033443085318853,3.662321358235214,3.5442485359894573,4.703991424441848,471474181163857.3
636.4321899414062,0.3285055093966677,3.6629423097278804,3.5489539440100697,4.703752187689505,471051688990779.44
637.00244140625,0.32462396631191576,3.6628722747205993,3.55202148500731,4.705805250822654,470629998431680.3
637.5726318359375,0.3207619100983583,3.667482206641181,3.5553828831427885,4.709806482329126,470209107214538.75
638.1427612304688,0.31342124694242307,3.670705188732215,3.5586150964545333,4.7062990447812565,469789013075913.1
638.712890625,0.3031755212634955,3.6709047247979587,3.5567676010797977,4.703688459487691,469369668908112.9
639.282958984375,0.29560962628409193,3.6717406967324746,3.559461949711581,4.698910099475866,468951117477428.8
639.8529663085938,0.2884072008556883,3.672223800714719,3.5578035633722718,4.69764437048751,468533356545249.7
